,tfl_id,bikes,spaces,timestamp
89487,77,21,3,12/02/2018 02:52
51272,112,5,13,12/02/2018 02:56
55093,99,7,14,12/02/2018 03:06
62636,111,9,8,12/02/2018 03:06
54268,140,14,9,12/02/2018 03:08
23405,85,10,16,12/02/2018 03:22
6606,16,18,3,12/02/2018 03:34
74364,167,11,10,12/02/2018 03:42
8214,43,16,10,12/02/2018 03:44
79757,107,5,19,12/02/2018 03:46
64052,166,12,12,12/02/2018 03:48
6500,33,4,19,12/02/2018 04:00
1886,51,15,8,12/02/2018 04:14
66396,133,18,6,12/02/2018 04:20
18505,101,12,14,12/02/2018 04:28
44686,61,14,10,12/02/2018 04:34
44572,76,13,10,12/02/2018 04:38
89993,106,22,2,12/02/2018 04:38
36461,168,15,9,12/02/2018 04:42
44159,135,20,4,12/02/2018 04:48
72190,18,11,13,12/02/2018 04:52
67780,106,22,2,12/02/2018 05:14
8043,118,7,17,12/02/2018 05:22
55723,19,3,21,12/02/2018 05:24
99592,53,15,5,12/02/2018 05:54
86796,148,16,7,12/02/2018 06:02
28483,173,15,9,12/02/2018 06:08
31075,4,10,8,12/02/2018 06:12
48336,119,10,13,12/02/2018 06:14
71737,7,3,20,12/02/2018 06:16
95089,72,7,14,12/02/2018 06:18
15239,173,15,9,12/02/2018 06:30
38499,106,20,4,12/02/2018 06:36
2364,74,19,5,12/02/2018 06:40
58665,24,13,10,12/02/2018 06:54
30679,116,10,14,12/02/2018 06:58
75352,172,23,1,12/02/2018 07:00
64864,2,13,11,12/02/2018 07:06
48409,131,14,10,12/02/2018 07:10
33546,54,3,20,12/02/2018 07:16
82343,71,14,9,12/02/2018 07:20
84628,165,8,4,12/02/2018 07:44
23476,17,6,14,12/02/2018 07:50
48422,94,10,11,12/02/2018 07:54
81860,117,13,11,12/02/2018 07:54
42781,154,19,4,12/02/2018 08:02
6294,28,10,14,12/02/2018 08:04
48818,78,17,7,12/02/2018 08:06
43150,74,7,16,12/02/2018 08:14
2042,74,5,18,12/02/2018 08:20
27222,58,8,12,12/02/2018 08:28
80370,163,4,18,12/02/2018 08:34
82706,92,20,4,12/02/2018 08:40
25802,38,11,13,12/02/2018 08:58
46843,91,18,0,12/02/2018 09:04
87969,76,7,15,12/02/2018 09:14
11353,52,1,21,12/02/2018 09:22
36956,133,16,7,12/02/2018 09:44
74902,78,12,12,12/02/2018 09:50
68362,145,9,15,12/02/2018 10:02
88092,111,13,4,12/02/2018 10:06
84345,160,14,10,12/02/2018 10:10
39888,17,10,10,12/02/2018 10:12
73518,156,5,19,12/02/2018 10:12
52041,157,5,15,12/02/2018 10:16
2770,110,15,9,12/02/2018 10:18
28456,107,13,11,12/02/2018 10:32
31213,66,8,15,12/02/2018 10:32
11108,101,4,21,12/02/2018 10:34
70034,153,10,13,12/02/2018 10:34
8128,147,20,3,12/02/2018 10:40
11077,14,6,18,12/02/2018 10:40
2883,28,11,13,12/02/2018 10:46
68427,44,6,18,12/02/2018 10:48
27363,94,11,11,12/02/2018 10:50
71992,77,6,18,12/02/2018 10:54
4009,95,20,10,12/02/2018 11:04
85054,5,11,12,12/02/2018 11:06
95858,110,16,8,12/02/2018 11:12
18468,138,17,7,12/02/2018 11:30
22067,148,15,9,12/02/2018 11:32
13722,140,16,8,12/02/2018 11:40
85672,34,17,10,12/02/2018 11:40
33853,44,5,19,12/02/2018 11:44
5792,156,5,19,12/02/2018 11:54
27390,122,12,10,12/02/2018 12:14
73378,148,13,11,12/02/2018 12:20
24601,118,11,13,12/02/2018 12:32
76300,137,18,5,12/02/2018 12:42
59409,21,21,0,12/02/2018 12:44
37051,42,4,19,12/02/2018 13:00
18028,85,5,20,12/02/2018 13:06
9384,156,10,14,12/02/2018 13:20
99099,111,14,3,12/02/2018 13:20
27214,143,16,8,12/02/2018 13:28
17619,168,18,5,12/02/2018 13:32
75928,73,26,1,12/02/2018 13:32
44771,166,7,17,12/02/2018 13:40
18998,106,15,8,12/02/2018 13:46
731,117,10,14,12/02/2018 13:50
52285,63,3,14,12/02/2018 13:52
67295,126,15,9,12/02/2018 13:56
58249,20,4,20,12/02/2018 14:00
99877,162,12,12,12/02/2018 14:06
50117,44,7,17,12/02/2018 14:14
23931,100,20,4,12/02/2018 14:16
75820,72,10,10,12/02/2018 14:16
59097,164,8,14,12/02/2018 14:20
49518,151,14,9,12/02/2018 14:22
69446,8,8,11,12/02/2018 14:28
96429,58,14,6,12/02/2018 14:42
93962,24,13,10,12/02/2018 14:44
384,162,16,8,12/02/2018 14:46
77787,14,5,19,12/02/2018 14:48
23619,145,14,10,12/02/2018 14:54
98127,142,12,10,12/02/2018 14:54
60159,117,4,20,12/02/2018 15:02
14032,61,13,11,12/02/2018 15:08
85603,90,22,5,12/02/2018 15:08
77850,149,11,13,12/02/2018 15:30
36315,79,9,15,12/02/2018 15:46
42449,105,7,17,12/02/2018 15:48
20614,83,7,17,12/02/2018 15:50
75211,171,11,12,12/02/2018 15:58
25150,135,9,15,12/02/2018 16:06
96154,128,7,15,12/02/2018 16:06
35632,99,12,9,12/02/2018 16:08
32676,127,3,19,12/02/2018 16:10
89190,76,11,12,12/02/2018 16:20
84273,85,10,16,12/02/2018 16:26
31641,168,8,16,12/02/2018 16:30
90702,10,5,19,12/02/2018 16:34
98108,94,14,8,12/02/2018 16:36
63795,104,11,10,12/02/2018 16:40
14470,132,12,12,12/02/2018 16:44
49040,155,9,5,12/02/2018 16:54
75193,124,12,11,12/02/2018 16:56
3577,105,9,15,12/02/2018 17:00
23815,39,10,14,12/02/2018 17:00
12191,1,13,9,12/02/2018 17:08
45327,172,17,7,12/02/2018 17:12
45904,10,9,15,12/02/2018 17:14
47776,173,14,10,12/02/2018 17:20
95729,142,16,6,12/02/2018 17:20
1463,65,15,9,12/02/2018 17:22
85945,156,12,12,12/02/2018 17:24
20765,133,14,9,12/02/2018 17:32
72039,154,9,14,12/02/2018 17:32
64058,106,9,15,12/02/2018 17:34
68069,84,15,9,12/02/2018 17:34
54354,25,8,14,12/02/2018 17:42
7352,44,17,7,12/02/2018 17:50
38916,3,5,19,12/02/2018 17:52
25081,135,22,2,12/02/2018 18:12
70830,131,5,19,12/02/2018 18:22
67511,90,25,2,12/02/2018 18:26
42413,81,7,13,12/02/2018 18:32
5300,54,3,20,12/02/2018 18:44
61992,77,8,15,12/02/2018 18:44
97375,11,2,21,12/02/2018 18:58
39559,108,8,15,12/02/2018 19:04
76642,75,19,5,12/02/2018 19:06
99857,171,18,5,12/02/2018 19:16
66210,93,14,10,12/02/2018 19:28
31170,64,4,20,12/02/2018 19:40
98223,174,0,23,12/02/2018 19:50
30351,173,12,11,12/02/2018 19:56
11730,44,23,0,12/02/2018 19:58
69019,124,11,12,12/02/2018 20:02
51369,118,16,7,12/02/2018 20:08
28824,109,8,13,12/02/2018 20:22
56241,127,10,14,12/02/2018 20:24
64287,66,6,17,12/02/2018 20:28
50963,16,14,6,12/02/2018 20:32
75060,31,3,20,12/02/2018 20:42
91340,117,12,12,12/02/2018 20:46
8524,147,10,14,12/02/2018 21:00
89499,105,10,13,12/02/2018 21:02
99325,87,9,14,12/02/2018 21:06
80668,92,4,20,12/02/2018 21:08
87968,59,7,16,12/02/2018 21:22
52039,167,5,16,12/02/2018 21:24
86192,58,12,8,12/02/2018 21:24
12977,15,18,5,12/02/2018 21:26
1445,10,18,5,12/02/2018 21:28
26561,39,10,14,12/02/2018 21:30
39999,109,4,17,12/02/2018 21:30
2665,99,9,12,12/02/2018 21:34
75932,147,10,14,12/02/2018 21:34
13010,62,14,9,12/02/2018 21:40
51697,6,20,7,12/02/2018 21:48
1310,150,11,10,12/02/2018 21:50
3665,28,11,13,12/02/2018 22:02
17239,137,9,14,12/02/2018 22:02
97922,3,7,17,12/02/2018 22:04
31188,166,14,10,12/02/2018 22:08
40315,64,0,24,12/02/2018 22:12
30148,154,2,20,12/02/2018 22:14
90541,158,11,13,12/02/2018 22:16
82224,111,11,7,12/02/2018 22:28
5040,115,1,20,12/02/2018 22:32
21661,149,23,1,12/02/2018 22:44
21689,141,5,18,12/02/2018 22:48
33498,106,13,8,12/02/2018 23:02
53004,164,7,14,12/02/2018 23:06
25468,67,11,13,12/02/2018 23:14
42713,10,17,7,12/02/2018 23:18
90574,18,11,13,12/02/2018 23:20
28274,24,3,19,12/02/2018 23:26
62303,150,13,8,12/02/2018 23:28
74222,111,10,8,12/02/2018 23:30
45489,58,15,5,12/02/2018 23:32
47910,18,13,11,12/02/2018 23:48
36117,33,4,20,12/02/2018 23:50
47050,150,13,8,13/02/2018 00:00
94680,85,8,18,13/02/2018 00:16
56674,5,10,13,13/02/2018 00:18
52756,160,4,19,13/02/2018 00:36
57126,146,15,8,13/02/2018 00:40
44322,92,1,23,13/02/2018 00:44
48385,172,5,17,13/02/2018 00:48
92361,150,14,8,13/02/2018 00:52
70533,122,15,7,13/02/2018 01:02
91579,163,16,7,13/02/2018 01:02
56709,64,12,12,13/02/2018 01:06
12575,64,12,12,13/02/2018 01:12
92443,37,3,21,13/02/2018 01:12
13604,149,16,8,13/02/2018 01:16
27924,110,6,18,13/02/2018 01:20
42039,131,9,15,13/02/2018 01:20
53436,8,9,10,13/02/2018 01:24
61562,53,14,9,13/02/2018 01:24
11463,19,16,8,13/02/2018 01:42
42399,121,14,8,13/02/2018 01:56
37925,80,15,9,13/02/2018 02:02
53506,128,17,4,13/02/2018 02:04
61968,69,13,11,13/02/2018 02:08
98080,125,16,8,13/02/2018 02:12
76533,165,2,10,13/02/2018 02:30
66911,131,9,15,13/02/2018 02:34
11204,173,15,8,13/02/2018 02:36
30786,31,11,12,13/02/2018 02:48
94932,165,2,10,13/02/2018 02:50
86323,36,16,2,13/02/2018 02:56
4506,62,13,10,13/02/2018 03:04
18519,100,1,23,13/02/2018 03:06
56649,134,14,7,13/02/2018 03:14
9213,40,5,19,13/02/2018 03:20
53346,174,6,17,13/02/2018 03:24
22869,139,14,9,13/02/2018 03:28
35118,37,2,22,13/02/2018 03:34
95994,77,17,7,13/02/2018 03:34
4913,172,14,9,13/02/2018 03:38
39688,164,7,14,13/02/2018 03:38
84882,48,15,6,13/02/2018 03:44
9458,132,16,7,13/02/2018 03:48
54515,144,10,14,13/02/2018 03:48
97585,2,7,16,13/02/2018 03:48
20177,172,14,9,13/02/2018 03:50
20104,140,7,16,13/02/2018 03:56
82102,7,10,13,13/02/2018 04:00
11361,34,11,16,13/02/2018 04:02
51818,173,15,8,13/02/2018 04:08
97339,108,9,15,13/02/2018 04:14
97468,11,2,21,13/02/2018 04:18
19035,98,5,18,13/02/2018 04:42
70259,35,10,17,13/02/2018 04:46
60998,93,7,17,13/02/2018 04:48
96689,63,6,12,13/02/2018 04:54
1826,13,15,8,13/02/2018 04:56
52193,62,13,10,13/02/2018 04:56
81623,43,18,9,13/02/2018 05:04
90801,115,8,15,13/02/2018 05:04
58143,38,15,7,13/02/2018 05:32
73828,24,5,18,13/02/2018 05:36
99977,54,14,9,13/02/2018 05:42
75766,65,14,10,13/02/2018 05:46
35018,19,17,7,13/02/2018 05:48
97732,102,13,14,13/02/2018 05:52
80442,109,5,16,13/02/2018 05:54
91296,152,14,10,13/02/2018 05:56
37520,90,14,13,13/02/2018 06:18
58219,20,2,20,13/02/2018 06:32
61529,150,13,8,13/02/2018 06:34
53977,39,18,6,13/02/2018 06:36
18642,11,3,20,13/02/2018 06:44
8963,146,14,9,13/02/2018 06:46
95703,131,9,15,13/02/2018 06:46
83789,171,17,7,13/02/2018 06:50
84900,19,17,7,13/02/2018 06:50
93748,10,16,8,13/02/2018 06:50
98406,66,16,6,13/02/2018 07:02
99174,12,4,20,13/02/2018 07:06
41992,79,12,12,13/02/2018 07:24
78865,174,12,11,13/02/2018 07:30
11981,45,11,8,13/02/2018 07:40
5813,146,16,7,13/02/2018 07:44
90149,132,15,7,13/02/2018 07:46
88807,121,17,6,13/02/2018 07:48
42398,25,13,10,13/02/2018 07:50
95993,46,2,20,13/02/2018 07:50
27670,38,15,8,13/02/2018 07:58
48369,135,9,14,13/02/2018 07:58
78832,155,6,9,13/02/2018 08:00
4778,160,15,9,13/02/2018 08:04
32837,127,15,9,13/02/2018 08:12
44527,89,5,19,13/02/2018 08:20
75313,132,15,8,13/02/2018 08:22
44446,60,10,14,13/02/2018 08:26
73377,75,2,22,13/02/2018 08:26
25840,137,14,8,13/02/2018 08:30
95043,144,11,12,13/02/2018 08:34
55954,134,13,8,13/02/2018 08:38
95395,45,6,13,13/02/2018 08:38
52373,37,2,22,13/02/2018 08:42
52327,125,13,10,13/02/2018 08:46
98006,65,12,11,13/02/2018 08:48
33944,16,9,10,13/02/2018 08:50
72833,39,18,6,13/02/2018 08:52
75071,98,11,12,13/02/2018 09:32
25211,116,17,7,13/02/2018 09:38
68669,4,4,11,13/02/2018 09:38
71297,69,13,11,13/02/2018 09:42
13621,58,6,13,13/02/2018 09:54
93468,95,30,0,13/02/2018 09:56
61666,12,4,20,13/02/2018 09:58
1568,28,14,10,13/02/2018 10:00
6777,155,11,4,13/02/2018 10:02
17849,18,1,23,13/02/2018 10:02
57391,116,17,7,13/02/2018 10:02
83698,58,6,13,13/02/2018 10:02
64049,42,5,18,13/02/2018 10:08
61816,163,10,13,13/02/2018 10:12
62601,164,7,14,13/02/2018 10:18
65930,157,6,14,13/02/2018 10:22
79040,18,0,24,13/02/2018 10:24
98521,102,13,14,13/02/2018 10:34
62424,175,2,22,13/02/2018 10:38
76295,80,3,20,13/02/2018 10:42
40070,14,5,19,13/02/2018 10:46
1878,113,23,0,13/02/2018 10:52
53661,162,18,6,13/02/2018 10:56
4524,30,14,9,13/02/2018 11:00
69013,125,10,12,13/02/2018 11:02
60856,75,1,23,13/02/2018 11:06
77126,45,5,14,13/02/2018 11:06
77559,38,9,14,13/02/2018 11:06
10708,141,12,11,13/02/2018 11:08
47430,107,18,6,13/02/2018 11:10
60931,29,12,12,13/02/2018 11:12
75752,169,11,12,13/02/2018 11:12
5624,94,4,20,13/02/2018 11:26
42176,146,15,8,13/02/2018 11:26
76808,32,22,2,13/02/2018 11:32
56568,24,12,12,13/02/2018 11:38
5181,172,12,12,13/02/2018 11:42
33644,79,9,15,13/02/2018 11:48
2036,47,10,13,13/02/2018 11:56
70918,162,16,8,13/02/2018 12:08
70976,160,10,13,13/02/2018 12:22
40950,62,20,4,13/02/2018 12:24
49835,175,9,15,13/02/2018 12:30
94301,167,21,1,13/02/2018 12:36
49011,109,17,4,13/02/2018 12:40
34872,144,14,10,13/02/2018 12:44
48478,149,16,7,13/02/2018 12:48
99887,158,15,8,13/02/2018 12:52
12753,144,13,11,13/02/2018 13:10
28111,27,5,17,13/02/2018 13:26
11949,33,9,14,13/02/2018 13:30
35718,35,15,12,13/02/2018 13:30
34820,97,20,4,13/02/2018 13:34
17907,83,13,10,13/02/2018 13:48
6891,103,6,18,13/02/2018 14:10
33182,102,15,12,13/02/2018 14:16
88792,92,18,5,13/02/2018 14:18
96706,116,9,15,13/02/2018 14:24
97227,9,0,24,13/02/2018 14:30
66214,147,17,6,13/02/2018 14:32
27500,90,16,11,13/02/2018 14:36
94609,151,19,4,13/02/2018 14:36
39502,95,16,12,13/02/2018 14:40
36198,126,12,12,13/02/2018 14:54
29749,63,2,16,13/02/2018 14:56
96153,95,18,11,13/02/2018 14:56
95112,153,5,17,13/02/2018 15:02
16103,29,15,9,13/02/2018 15:04
52633,96,14,10,13/02/2018 15:18
11140,99,14,7,13/02/2018 15:20
6271,80,6,17,13/02/2018 15:24
89301,132,9,15,13/02/2018 15:32
97424,138,14,10,13/02/2018 15:32
3701,39,7,16,13/02/2018 15:40
29747,16,5,13,13/02/2018 15:44
77183,37,4,20,13/02/2018 15:46
43131,10,13,10,13/02/2018 15:56
16962,28,15,9,13/02/2018 15:58
47761,124,12,12,13/02/2018 16:02
53230,27,4,19,13/02/2018 16:04
65032,99,13,8,13/02/2018 16:12
94394,44,9,14,13/02/2018 16:14
24828,99,13,8,13/02/2018 16:16
7545,174,11,13,13/02/2018 16:20
88047,5,7,17,13/02/2018 16:20
65181,50,12,11,13/02/2018 16:22
67030,115,16,7,13/02/2018 16:24
90624,172,11,12,13/02/2018 16:26
14231,6,11,16,13/02/2018 16:30
67900,13,10,12,13/02/2018 16:32
84979,90,11,16,13/02/2018 16:38
18692,9,17,7,13/02/2018 16:44
4546,43,23,4,13/02/2018 16:46
812,50,12,11,13/02/2018 16:52
19297,105,6,17,13/02/2018 17:04
74447,153,17,6,13/02/2018 17:04
20788,90,5,21,13/02/2018 17:08
58963,174,12,12,13/02/2018 17:26
12000,147,16,7,13/02/2018 17:30
18908,170,11,12,13/02/2018 17:36
17411,130,15,9,13/02/2018 17:50
7208,28,14,10,13/02/2018 17:54
39625,97,9,15,13/02/2018 17:54
54737,141,2,22,13/02/2018 17:56
61567,110,17,7,13/02/2018 17:56
77377,76,4,18,13/02/2018 18:00
82237,89,13,10,13/02/2018 18:02
88130,174,13,11,13/02/2018 18:04
22419,99,11,10,13/02/2018 18:12
10247,34,4,23,13/02/2018 18:14
73575,92,7,16,13/02/2018 18:20
44626,16,4,13,13/02/2018 18:28
22401,103,4,20,13/02/2018 18:30
6247,87,4,20,13/02/2018 18:32
6567,55,19,7,13/02/2018 18:46
58266,96,13,11,13/02/2018 18:46
78435,77,9,14,13/02/2018 18:54
82740,115,14,7,13/02/2018 18:56
75765,144,4,19,13/02/2018 18:58
14954,39,2,21,13/02/2018 19:04
96520,166,10,14,13/02/2018 19:08
25285,131,9,15,13/02/2018 19:10
5254,79,13,11,13/02/2018 19:16
47940,10,11,11,13/02/2018 19:34
36731,42,16,8,13/02/2018 19:38
75696,124,4,20,13/02/2018 19:50
28258,135,16,8,13/02/2018 19:52
9809,146,14,9,13/02/2018 19:58
54729,127,9,13,13/02/2018 19:58
26757,102,12,15,13/02/2018 20:04
96354,47,16,7,13/02/2018 20:14
21482,135,16,7,13/02/2018 20:16
73705,107,15,9,13/02/2018 20:18
31533,148,6,16,13/02/2018 20:20
31000,67,8,16,13/02/2018 20:22
54684,97,5,19,13/02/2018 20:32
72352,158,9,15,13/02/2018 20:40
34654,46,22,1,13/02/2018 20:48
3177,28,5,19,13/02/2018 20:54
64251,63,16,2,13/02/2018 20:56
1429,83,15,9,13/02/2018 21:00
74837,27,9,15,13/02/2018 21:02
7012,100,2,22,13/02/2018 21:08
82553,6,6,21,13/02/2018 21:16
28566,28,4,19,13/02/2018 21:18
18103,129,24,0,13/02/2018 21:42
16908,174,16,8,13/02/2018 21:48
82899,150,22,2,13/02/2018 21:52
63116,34,4,23,13/02/2018 21:56
2627,170,11,12,13/02/2018 21:58
43589,74,12,11,13/02/2018 22:04
93774,58,8,11,13/02/2018 22:04
91257,97,3,21,13/02/2018 22:06
95125,81,10,11,13/02/2018 22:08
13025,57,14,9,13/02/2018 22:12
24853,164,7,16,13/02/2018 22:12
25236,54,3,20,13/02/2018 22:14
41584,77,15,7,13/02/2018 22:14
49147,172,17,6,13/02/2018 22:14
71560,99,4,17,13/02/2018 22:14
41954,82,15,8,13/02/2018 22:20
14384,129,17,7,13/02/2018 22:26
55754,27,12,12,13/02/2018 22:40
82131,11,4,18,13/02/2018 22:42
55659,124,6,17,13/02/2018 22:46
5868,63,14,3,13/02/2018 22:50
81438,40,5,19,13/02/2018 23:14
93013,173,15,9,13/02/2018 23:20
10852,158,10,14,13/02/2018 23:22
84936,159,5,18,13/02/2018 23:24
36038,160,4,19,13/02/2018 23:36
58167,86,13,11,13/02/2018 23:38
38259,52,11,13,13/02/2018 23:46
95136,98,3,20,13/02/2018 23:46
78563,161,9,14,13/02/2018 23:54
7581,146,14,9,13/02/2018 23:56
77120,66,11,11,14/02/2018 00:00
22512,42,24,0,14/02/2018 00:02
74488,38,19,4,14/02/2018 00:04
75909,7,14,10,14/02/2018 00:06
26975,17,2,17,14/02/2018 00:08
54502,15,3,19,14/02/2018 00:10
23218,147,8,15,14/02/2018 00:24
75643,127,12,11,14/02/2018 00:30
7061,73,6,21,14/02/2018 00:34
27792,166,15,9,14/02/2018 00:38
30647,110,4,20,14/02/2018 00:40
15224,10,19,3,14/02/2018 00:44
23003,114,14,10,14/02/2018 00:46
97745,160,3,20,14/02/2018 00:46
4943,141,10,12,14/02/2018 00:48
16822,143,9,15,14/02/2018 00:52
18273,163,13,11,14/02/2018 00:58
31753,103,5,19,14/02/2018 01:00
66786,20,7,16,14/02/2018 01:12
21430,114,15,9,14/02/2018 01:18
94203,105,2,21,14/02/2018 01:22
7425,91,9,11,14/02/2018 01:26
52447,42,17,7,14/02/2018 01:30
80056,164,6,17,14/02/2018 01:32
53304,84,13,11,14/02/2018 01:38
14251,100,2,22,14/02/2018 01:54
39129,154,10,13,14/02/2018 02:14
63679,62,22,2,14/02/2018 02:26
57185,128,20,3,14/02/2018 02:40
27870,11,0,22,14/02/2018 02:50
61238,153,16,6,14/02/2018 02:52
72558,80,18,6,14/02/2018 02:54
96032,169,12,10,14/02/2018 02:58
39855,86,12,12,14/02/2018 03:08
95922,60,5,19,14/02/2018 03:14
77997,48,17,4,14/02/2018 03:32
49299,117,9,15,14/02/2018 03:34
1816,107,14,10,14/02/2018 03:46
91024,150,19,5,14/02/2018 03:46
61770,154,10,13,14/02/2018 03:50
40351,56,13,7,14/02/2018 04:08
9226,103,12,12,14/02/2018 04:10
69007,130,6,17,14/02/2018 04:10
72014,101,11,16,14/02/2018 04:12
28127,80,18,6,14/02/2018 04:14
33152,98,1,22,14/02/2018 04:14
63957,13,20,2,14/02/2018 04:14
9468,18,10,14,14/02/2018 04:16
47471,48,17,4,14/02/2018 04:30
27948,49,15,6,14/02/2018 04:34
47356,73,6,21,14/02/2018 04:52
81209,163,14,10,14/02/2018 04:52
3807,84,17,7,14/02/2018 04:58
90838,73,6,21,14/02/2018 05:06
37779,25,9,14,14/02/2018 05:12
40718,153,13,10,14/02/2018 05:12
95018,154,12,11,14/02/2018 05:14
23482,15,4,18,14/02/2018 05:16
10492,18,10,14,14/02/2018 05:18
33148,171,15,9,14/02/2018 05:28
16482,164,13,11,14/02/2018 05:32
6647,100,2,22,14/02/2018 05:34
83812,27,11,12,14/02/2018 05:36
38338,124,11,13,14/02/2018 05:40
38813,69,13,11,14/02/2018 05:42
6001,134,16,4,14/02/2018 05:56
23423,133,16,8,14/02/2018 06:12
66981,103,10,13,14/02/2018 06:32
46711,75,13,11,14/02/2018 06:48
661,30,12,11,14/02/2018 06:50
14643,77,13,11,14/02/2018 06:54
82925,131,11,12,14/02/2018 06:54
11446,1,8,15,14/02/2018 07:00
10153,138,10,13,14/02/2018 07:04
80018,24,7,16,14/02/2018 07:14
12833,63,14,4,14/02/2018 07:20
86902,60,5,19,14/02/2018 07:22
28124,133,16,8,14/02/2018 07:30
62475,151,15,8,14/02/2018 07:44
58778,164,11,11,14/02/2018 08:10
51311,57,12,12,14/02/2018 08:18
12134,151,17,6,14/02/2018 08:22
40122,129,1,23,14/02/2018 08:24
19907,158,12,12,14/02/2018 08:42
37821,92,10,12,14/02/2018 08:50
78571,3,12,12,14/02/2018 08:50
52932,138,9,15,14/02/2018 09:06
99171,12,12,12,14/02/2018 09:20
34914,117,7,17,14/02/2018 10:02
41200,82,8,16,14/02/2018 10:06
85382,169,13,10,14/02/2018 10:14
57772,92,12,10,14/02/2018 10:16
63538,64,19,5,14/02/2018 10:18
56572,108,11,12,14/02/2018 10:28
78233,157,9,11,14/02/2018 10:28
30141,150,8,14,14/02/2018 10:32
79441,60,10,14,14/02/2018 10:32
46822,69,13,11,14/02/2018 10:36
91109,138,8,16,14/02/2018 10:50
93092,16,2,17,14/02/2018 10:56
4751,60,10,14,14/02/2018 11:00
18513,134,7,14,14/02/2018 11:08
9766,129,10,14,14/02/2018 11:26
24111,137,21,2,14/02/2018 11:30
54017,106,3,21,14/02/2018 11:30
32140,46,0,24,14/02/2018 11:32
2686,86,9,15,14/02/2018 11:42
34016,62,13,9,14/02/2018 11:46
87075,49,8,13,14/02/2018 11:48
26126,57,12,11,14/02/2018 11:54
13249,47,7,17,14/02/2018 11:56
18472,34,17,10,14/02/2018 12:00
62643,135,4,20,14/02/2018 12:08
27821,102,9,18,14/02/2018 12:10
93973,137,22,1,14/02/2018 12:10
51422,91,9,12,14/02/2018 12:12
46126,49,9,12,14/02/2018 12:14
9389,101,9,17,14/02/2018 12:16
77358,7,17,6,14/02/2018 12:24
132,98,9,14,14/02/2018 12:46
88108,32,20,4,14/02/2018 12:46
31783,153,4,19,14/02/2018 12:54
88267,1,8,14,14/02/2018 12:54
79714,156,10,12,14/02/2018 13:04
2166,91,14,7,14/02/2018 13:08
98023,107,22,2,14/02/2018 13:10
35509,75,7,17,14/02/2018 13:12
43815,154,6,16,14/02/2018 13:14
81538,119,6,15,14/02/2018 13:14
9655,47,6,18,14/02/2018 13:28
99255,166,17,6,14/02/2018 13:28
74419,101,9,17,14/02/2018 13:30
97429,71,14,9,14/02/2018 13:32
30988,13,15,8,14/02/2018 13:36
31680,126,15,9,14/02/2018 13:44
95339,158,21,3,14/02/2018 13:46
75151,154,4,18,14/02/2018 15:04
67012,31,7,14,14/02/2018 15:06
24778,45,12,8,14/02/2018 15:16
37957,102,15,12,14/02/2018 15:26
53988,76,8,16,14/02/2018 15:32
31314,2,11,12,14/02/2018 15:42
813,112,13,5,14/02/2018 15:46
53862,129,9,15,14/02/2018 15:50
64135,118,13,11,14/02/2018 15:54
52623,145,11,11,14/02/2018 15:56
30014,73,21,6,14/02/2018 16:04
22664,158,18,6,14/02/2018 16:12
93193,69,20,4,14/02/2018 16:14
96142,66,6,17,14/02/2018 16:14
74601,25,21,2,14/02/2018 16:16
72176,159,9,13,14/02/2018 16:22
26889,92,13,11,14/02/2018 16:26
14993,51,8,16,14/02/2018 16:36
28552,127,9,14,14/02/2018 16:46
56138,100,7,17,14/02/2018 16:54
37180,76,11,13,14/02/2018 17:02
97233,135,4,19,14/02/2018 17:02
18805,175,1,22,14/02/2018 17:04
17002,119,11,12,14/02/2018 17:08
9547,49,3,17,14/02/2018 17:12
23425,166,17,7,14/02/2018 17:12
37091,173,14,10,14/02/2018 17:18
69616,88,5,19,14/02/2018 17:28
34233,55,10,17,14/02/2018 17:32
69077,12,11,12,14/02/2018 17:36
81930,170,8,16,14/02/2018 17:42
5612,82,14,10,14/02/2018 17:44
9228,119,9,14,14/02/2018 17:48
6660,39,0,23,14/02/2018 17:52
80411,71,14,9,14/02/2018 18:02
78273,140,3,21,14/02/2018 18:04
73230,10,9,14,14/02/2018 18:06
98790,37,5,19,14/02/2018 18:06
52770,108,12,11,14/02/2018 18:14
1059,36,11,5,14/02/2018 18:22
65785,10,9,15,14/02/2018 18:22
12264,129,10,13,14/02/2018 18:30
18070,155,5,13,14/02/2018 18:30
94922,141,6,17,14/02/2018 18:30
87088,78,7,15,14/02/2018 18:40
20813,10,11,13,14/02/2018 18:48
37121,91,1,20,14/02/2018 18:52
52103,33,1,23,14/02/2018 18:52
78906,134,5,15,14/02/2018 18:52
34504,14,12,12,14/02/2018 18:58
47657,90,16,11,14/02/2018 19:00
89496,61,4,20,14/02/2018 19:00
72577,169,23,0,14/02/2018 19:04
78542,165,0,12,14/02/2018 19:20
44586,169,23,0,14/02/2018 19:22
31194,79,9,14,14/02/2018 19:28
12659,73,16,11,14/02/2018 19:32
89059,161,20,3,14/02/2018 19:46
89762,139,10,14,14/02/2018 19:48
41503,147,17,6,14/02/2018 20:02
2879,5,11,13,14/02/2018 20:12
40431,119,5,18,14/02/2018 20:14
81183,19,12,11,14/02/2018 20:26
81743,4,15,3,14/02/2018 20:40
69116,38,20,3,14/02/2018 20:46
79604,88,5,19,14/02/2018 20:46
32649,60,1,23,14/02/2018 20:54
91529,77,18,5,14/02/2018 20:54
